selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
670000,-1.6026600641657074,4,2,1,0,-0.737648771104696
750000,-0.5233015581815522,1,2,1,0,-0.48727190362790623
760000,-0.2632225315016552,4,2,1,0,-0.48727190362790623
850000,-1.2445585130164494,4,0,0,2,-0.9880256385814857
390000,-0.0898087452945276,1,2,1,0,-0.48727190362790623
450000,-0.705434628434963,4,2,0,2,-0.737648771104696
425000,-0.9764821812240377,4,2,1,0,-0.23689503615111648
770000,-0.0040876311197633325,1,2,1,0,-0.737648771104696
1150000,-0.2828270363955274,1,2,0,2,-0.48727190362790623
775000,0.04725617843940062,4,2,1,0,-0.48727190362790623
450000,-1.7721585030781666,1,0,1,2,0.013481831325673245
535000,-0.33930800375266074,1,1,1,0,-0.737648771104696
225000,1.2545993346443167,4,1,1,2,0.263858698802463
550000,-1.2476130392747014,4,0,0,0,-0.9880256385814857
625000,-1.468982887736386,4,2,1,0,-0.48727190362790623
520000,-1.5080808238420123,4,0,0,0,-0.9880256385814857
239000,-0.6614216818956039,4,0,1,0,-0.737648771104696
229999,-0.4163931391427306,4,0,1,0,0.263858698802463
80000,-0.22878969004499575,4,0,1,0,2.016496771139991
385000,-0.3559690560703992,1,0,1,0,0.263858698802463
600000,-0.5085009900392946,1,2,1,0,-0.9880256385814857
350000,-0.4115058971295273,4,1,1,2,0.013481831325673245
114999,-0.9668743077208086,4,1,1,0,-0.23689503615111648
380000,-0.4115058971295273,4,1,1,2,0.013481831325673245
900000,-0.8280322050729882,1,1,1,0,-0.737648771104696
200999,0.6992309240530353,4,1,1,2,0.263858698802463
229999,-1.4819507401236924,4,1,1,0,-0.23689503615111648
800000,-0.13382169183388665,1,1,1,0,-1.4887793735350652
600000,-0.13382169183388665,1,1,1,0,-1.2384025060582755
150000,2.3653361558268795,1,1,1,0,2.016496771139991
150000,0.03278883134349775,1,1,1,0,1.0149893012328322
380000,-1.6610848209599103,4,1,1,0,-1.4887793735350652
80000,0.046895188972516294,4,1,1,2,1.7661199036632014
225000,-0.27266379448170697,4,1,1,2,1.5157430361864117
75000,-0.969651149773765,4,1,1,0,0.263858698802463
185000,0.560388821405215,1,1,1,0,0.263858698802463
425000,-0.4115058971295273,1,1,1,0,0.5142355662792527
100000,1.5322835399399573,1,1,1,2,0.7646124337560425
140000,0.6992309240530353,4,1,1,4,1.2653661687096218
710000,-1.577779559371218,4,1,0,0,-0.9880256385814857
450000,-1.5805564014241744,4,1,0,0,-0.48727190362790623
210000,-0.4115058971295273,4,1,1,0,-0.9880256385814857
270000,-1.105716410368629,4,1,1,0,-0.737648771104696
110000,-1.2445585130164494,4,1,1,0,1.0149893012328322
540000,-1.3139795643403593,4,1,1,0,-1.2384025060582755
145000,-1.105716410368629,4,1,1,0,1.2653661687096218
250000,0.6603551353116457,3,1,1,0,0.013481831325673245
110000,0.4215467187573947,1,1,1,0,0.263858698802463
250000,0.976915129348676,1,1,1,1,1.2653661687096218
140000,-0.13382169183388665,4,1,1,0,0.7646124337560425
925000,-1.4944742977825258,4,1,1,0,-1.4887793735350652
969999,-0.9668743077208086,1,1,1,0,-0.9880256385814857
90000,0.4215467187573947,0,1,1,4,1.5157430361864117
55000,-0.13382169183388665,4,1,1,4,3.01800424104715
155000,0.976915129348676,1,1,1,1,1.5157430361864117
900000,-1.3834006156642695,1,1,1,0,-1.4887793735350652
135000,0.6992309240530353,4,1,1,0,0.5142355662792527
180000,1.5322835399399573,4,1,1,0,0.263858698802463
495000,0.976915129348676,1,1,1,2,0.013481831325673245
400000,2.0321151094721106,1,1,1,4,1.0149893012328322
250000,1.2545993346443167,1,1,1,2,1.2653661687096218
138000,1.5322835399399573,4,1,1,1,-0.48727190362790623
311000,0.14386251346175402,4,1,0,2,0.5142355662792527
190000,0.14386251346175402,4,1,1,0,-0.48727190362790623
311000,2.0876519505312388,1,1,1,0,0.5142355662792527
300000,-1.3834006156642695,4,1,1,0,1.0149893012328322
600000,-1.2445585130164494,4,1,1,0,-1.2384025060582755
550000,0.976915129348676,1,1,1,0,1.0149893012328322
600000,0.14386251346175402,4,1,0,0,-0.48727190362790623
195000,-1.6610848209599103,4,1,1,0,-1.2384025060582755
58000,-1.0231331277137055,4,1,1,0,0.013481831325673245
183000,-0.689190102425168,4,1,1,0,-1.2384025060582755
95000,0.4215467187573947,4,1,1,0,1.5157430361864117
250000,-0.7447269434842961,4,1,1,0,0.013481831325673245
400000,-0.8280322050729882,4,1,1,0,-0.23689503615111648
409999,-0.13382169183388665,1,1,1,2,0.263858698802463
120000,1.5322835399399573,1,1,1,2,2.2668736386167807
600000,-1.3000953540755775,4,1,0,0,-1.2384025060582755
600000,-1.52224271831209,4,1,1,0,-0.737648771104696
825000,0.6992309240530353,1,1,1,4,-0.48727190362790623
625000,0.4215467187573947,1,1,1,2,-0.737648771104696
700000,-1.761051134866341,1,1,1,0,-1.7391562410118548
160000,-0.13382169183388665,4,1,1,0,0.5142355662792527
114999,-0.13382169183388665,4,1,1,4,0.5142355662792527
150000,-0.3282006355408351,4,1,1,0,1.0149893012328322
250000,0.976915129348676,1,0,1,0,0.7646124337560425
390000,0.588157241934779,1,0,1,2,0.263858698802463
650000,0.976915129348676,1,1,1,0,-0.48727190362790623
600000,-0.9668743077208086,1,1,1,0,-0.737648771104696
250000,1.5322835399399573,4,1,1,0,0.5142355662792527
229999,-0.13382169183388665,3,1,1,2,0.5142355662792527
299000,-0.4115058971295273,1,1,1,2,-0.737648771104696
330000,1.6433572220582136,1,1,1,2,0.7646124337560425
180000,0.976915129348676,4,1,1,4,0.263858698802463
475000,-0.6336532613660398,4,1,1,0,-0.9880256385814857
325000,0.976915129348676,1,1,1,0,-0.48727190362790623
639000,-1.016718622571376,4,0,1,0,-0.737648771104696
415000,-0.8927326249068726,4,0,0,0,-0.9880256385814857
1199000,-0.9642918446115591,1,0,0,0,-0.737648771104696
525000,-0.23856417407140232,0,0,1,0,0.013481831325673245
425000,-0.15273198621451978,4,0,1,0,0.013481831325673245
699000,-0.7029910074283613,1,0,1,0,-0.737648771104696
325000,-0.8197294473346486,4,0,1,0,0.013481831325673245
275000,-0.36466057169615274,4,0,1,0,0.5142355662792527
269000,0.3176650575562955,4,0,0,0,0.5142355662792527
399000,-0.576755767700963,1,0,1,0,0.013481831325673245
475000,-0.5479321471912756,1,0,1,0,-0.9880256385814857
249000,-0.6579506293294084,4,0,1,0,0.5142355662792527
254999,-0.29471192038218086,4,0,1,0,0.5142355662792527
269000,-0.34077973004072765,4,0,1,0,0.263858698802463
665000,-0.15853558610519866,1,0,1,0,-0.23689503615111648
299000,-0.28474305741206735,4,0,1,0,-0.23689503615111648
265000,-0.47914976953954536,4,0,1,2,0.7646124337560425
211000,-0.54637711564162,4,0,1,2,0.7646124337560425
599000,-0.0887257768938746,4,0,0,2,0.013481831325673245
550000,-0.4115058971295273,1,1,1,0,-0.23689503615111648
220000,1.5322835399399573,1,1,1,2,0.7646124337560425
500000,-1.2445585130164494,4,1,1,0,-1.4887793735350652
140000,-0.9668743077208086,4,1,1,0,0.7646124337560425
325000,-0.13382169183388665,1,1,1,0,0.013481831325673245
210000,0.6992309240530353,4,1,1,4,0.7646124337560425
110000,0.6992309240530353,4,1,1,2,1.2653661687096218
1200000,-1.105716410368629,1,1,1,0,-1.4887793735350652
229999,-0.689190102425168,4,1,1,0,-0.9880256385814857
165000,1.8655045862947264,4,1,1,0,1.7661199036632014
525000,-1.495029666193117,4,0,0,0,-1.2384025060582755
325000,-1.2270921765033536,4,0,1,0,-1.2384025060582755
400000,-0.9668743077208086,4,1,0,0,-0.48727190362790623
550000,0.13780899778630903,4,0,1,0,-0.48727190362790623
98000,-0.30043221501127104,4,1,1,0,2.5172505060935704
900000,-0.03235588321885955,1,0,1,0,0.013481831325673245
700000,-0.13382169183388665,1,1,1,0,-0.9880256385814857
890000,-0.3559690560703992,1,0,1,0,-0.48727190362790623
490000,-0.15089927045956855,1,0,1,0,-0.48727190362790623
525000,0.15435897642192922,4,0,1,0,-0.48727190362790623
330000,-0.26086221575664226,4,0,1,0,0.013481831325673245
550000,0.3774782353769765,1,0,1,2,0.013481831325673245
790000,-0.664476208153856,1,0,1,0,-1.2384025060582755
350000,-0.8329472155067211,4,0,1,2,-0.48727190362790623
750000,-0.25753000529309455,1,0,1,0,-0.9880256385814857
409999,-0.22987265844564875,1,0,1,0,-0.23689503615111648
220000,-0.5864469464657809,4,1,1,0,-0.737648771104696
68000,1.5322835399399573,4,1,1,2,1.0149893012328322
290000,-1.2445585130164494,4,1,1,0,-0.9880256385814857
600000,-1.0367674221937213,1,0,1,0,-0.23689503615111648
470000,-1.577779559371218,4,1,1,0,-1.4887793735350652
150000,-0.9668743077208086,4,1,1,0,1.2653661687096218
180000,-0.23914731090252314,4,0,1,2,-0.23689503615111648
80000,0.14386251346175402,4,1,1,0,1.7661199036632014
875000,-1.7599403980451584,4,1,1,0,-1.2384025060582755
300000,-0.4115058971295273,4,1,1,0,-1.4887793735350652
220000,-0.03227257795727086,1,0,1,0,0.5142355662792527
250000,-0.13382169183388665,1,1,1,0,0.013481831325673245
919999,0.2827046161095743,1,0,1,0,-0.737648771104696
380000,0.9004964360513157,4,0,1,0,0.013481831325673245
450000,-0.5225795792477835,1,1,1,0,0.263858698802463
770000,-1.52224271831209,4,1,0,0,-0.737648771104696
550000,0.4215467187573947,1,1,1,0,-1.2384025060582755
320000,0.976915129348676,1,1,1,2,0.5142355662792527
400000,-0.8280322050729882,4,1,1,0,0.013481831325673245
450000,-0.4115058971295273,4,1,0,0,-0.9880256385814857
220000,0.6992309240530353,1,1,1,4,0.5142355662792527
400000,2.3653361558268795,1,1,1,2,0.263858698802463
530000,0.6714625035234713,4,1,1,2,0.013481831325673245
390000,-0.13382169183388665,1,1,1,2,-0.23689503615111648
185000,0.976915129348676,1,1,1,2,0.263858698802463
300000,0.976915129348676,4,1,1,2,0.263858698802463
575000,0.6992309240530353,1,1,1,2,-0.23689503615111648
300000,0.2827046161095743,4,1,1,0,-0.23689503615111648
425000,-0.8002637845434243,1,0,1,0,-0.9880256385814857
350000,-1.4667058772529618,4,1,1,0,-0.737648771104696
550000,-1.4390207619849864,1,0,1,0,-0.9880256385814857
500000,-0.689190102425168,4,1,0,0,-0.9880256385814857
600000,-0.13382169183388665,1,1,1,0,-0.48727190362790623
300000,-1.105716410368629,1,1,1,2,0.013481831325673245
1150000,-1.0660075690113524,1,0,1,0,-1.2384025060582755
475000,-1.1168237785804547,4,0,1,0,-0.48727190362790623
260000,-1.0090545385052165,4,0,1,0,0.5142355662792527
350000,0.976915129348676,4,1,1,0,0.013481831325673245
750000,-0.6339864824123946,1,0,1,0,0.013481831325673245
180000,-0.9564611500222221,4,0,1,0,1.0149893012328322
350000,-1.587276359192329,4,0,0,0,-0.9880256385814857
611000,-0.8446932573907268,1,0,1,0,-0.9880256385814857
325000,-1.2862111438107955,4,0,1,0,-0.9880256385814857
225000,-0.46704273818865544,4,0,1,0,0.263858698802463
300000,-0.9962532966410874,4,0,0,0,-0.23689503615111648
400000,-0.4115058971295273,1,1,1,2,-0.9880256385814857
711000,-0.31153958322309666,1,0,1,0,0.263858698802463
851000,-0.31009562535555935,1,0,1,0,-0.48727190362790623
500000,-1.105716410368629,4,1,1,0,-0.23689503615111648
250000,0.4215467187573947,1,1,1,2,1.5157430361864117
150000,-0.4115058971295273,4,1,1,0,-0.9880256385814857
610000,-1.3834006156642695,1,1,1,2,-0.737648771104696
450000,-1.6610848209599103,4,1,1,0,-1.2384025060582755
744000,1.1435256525260604,1,1,1,0,-0.9880256385814857
120000,0.976915129348676,4,1,1,4,1.2653661687096218
220000,-0.13382169183388665,4,1,1,4,-0.737648771104696
480000,1.5322835399399573,1,1,1,1,0.263858698802463
370000,0.4770835598165228,4,1,0,0,-0.9880256385814857
55000,-0.8280322050729882,1,1,1,2,2.5172505060935704
260000,1.6711256425877776,1,1,1,4,0.5142355662792527
350000,1.809967745235598,1,1,1,0,-0.48727190362790623
170000,0.8936098677599837,0,1,1,2,0.263858698802463
350000,0.6992309240530353,4,1,1,2,-0.48727190362790623
250000,-0.13382169183388665,4,1,1,4,1.0149893012328322
170000,-0.13382169183388665,1,1,1,0,0.013481831325673245
550000,-1.105716410368629,4,1,1,0,-1.4887793735350652
400000,-1.3834006156642695,4,1,1,0,-0.9880256385814857
120000,-1.2445585130164494,4,1,1,0,0.5142355662792527
275000,0.14386251346175402,4,1,1,0,0.7646124337560425
285000,0.6992309240530353,4,1,1,0,-0.737648771104696
900000,0.4215467187573947,1,1,1,0,-0.737648771104696
620000,0.14386251346175402,1,1,1,2,0.013481831325673245
650000,-1.3834006156642695,4,1,1,0,-1.2384025060582755
500000,-0.8280322050729882,4,1,1,0,-0.23689503615111648
250000,1.5322835399399573,1,1,1,2,1.0149893012328322
950000,-1.3834006156642695,1,1,1,2,-1.2384025060582755
320000,-0.13382169183388665,4,1,1,0,-0.48727190362790623
450000,1.5322835399399573,1,1,1,0,0.013481831325673245
350000,0.6992309240530353,1,1,1,0,-0.737648771104696
400000,0.6992309240530353,4,1,1,0,-0.48727190362790623
250000,0.19939935452088214,1,1,1,2,1.0149893012328322
52000,-0.4115058971295273,4,1,1,4,3.01800424104715
1200000,-0.4115058971295273,1,1,0,0,-0.9880256385814857
450000,-0.13382169183388665,4,1,0,4,0.5142355662792527
615000,-0.689190102425168,4,1,1,0,-1.2384025060582755
400000,-0.13382169183388665,1,1,1,2,0.263858698802463
60000,-0.689190102425168,4,1,1,0,0.013481831325673245
500000,-1.5455404231363943,4,1,1,0,-0.9880256385814857
600000,-0.5503479997773476,4,1,1,0,-0.48727190362790623
110000,1.2545993346443167,4,1,1,0,0.7646124337560425
175000,0.4215467187573947,4,1,1,0,0.013481831325673245
325000,0.976915129348676,1,1,1,2,0.5142355662792527
425000,0.6992309240530353,1,1,1,0,-0.9880256385814857
160000,0.14386251346175402,0,1,1,4,1.0149893012328322
100000,0.4215467187573947,4,1,1,4,1.5157430361864117
390000,1.2545993346443167,1,1,1,2,-0.23689503615111648
400000,-0.4115058971295273,4,1,1,0,-0.9880256385814857
509999,-1.6610848209599103,4,1,1,0,-1.2384025060582755
150000,0.6992309240530353,4,1,1,4,1.2653661687096218
110000,1.5322835399399573,4,1,1,0,1.0149893012328322
450000,0.4215467187573947,1,1,1,0,0.013481831325673245
400000,-0.7447269434842961,4,1,1,2,-0.9880256385814857
140000,1.5322835399399573,4,1,1,0,1.0149893012328322
130000,0.6992309240530353,1,1,1,0,0.5142355662792527
160000,-0.4115058971295273,4,1,1,0,-0.9880256385814857
150000,-0.13382169183388665,4,1,1,0,-0.737648771104696
500000,0.976915129348676,1,1,1,2,0.013481831325673245
40000,-1.2723269335460134,4,1,1,0,0.5142355662792527
227000,0.14386251346175402,1,1,1,2,-0.48727190362790623
285000,-0.4115058971295273,1,1,1,2,0.5142355662792527
155000,-1.2701887651652368,4,1,1,2,0.263858698802463
210000,-0.9668743077208086,4,1,1,0,-0.737648771104696
140000,0.4215467187573947,4,1,1,2,1.0149893012328322
940000,1.7544309041764699,1,1,1,0,-0.48727190362790623
750000,0.4215467187573947,1,1,1,0,0.013481831325673245
610000,0.976915129348676,1,1,1,0,-0.737648771104696
450000,-0.4115058971295273,1,1,1,0,-0.48727190362790623
409999,-0.24489537395214292,1,1,1,0,0.263858698802463
100000,-1.208404029486957,4,1,1,0,-1.2384025060582755
300000,-1.5083585080473079,4,1,1,0,-1.2384025060582755
400000,1.1712940730556245,1,1,1,0,0.013481831325673245
210000,-0.13382169183388665,4,1,1,2,0.7646124337560425
90000,1.5322835399399573,4,1,1,2,1.7661199036632014
222000,0.14386251346175402,4,1,1,0,0.7646124337560425
240000,-0.4115058971295273,4,1,1,2,-0.48727190362790623
450000,0.14386251346175402,1,1,1,2,0.013481831325673245
735000,-0.26433326832283777,1,0,0,0,0.263858698802463
285000,0.2632667217388795,1,0,1,0,0.263858698802463
350000,-0.4453556017550659,4,0,1,0,0.7646124337560425
290000,0.6331420831926728,1,0,0,0,0.7646124337560425
890000,-0.6831088183291935,1,0,0,0,-0.9880256385814857
385000,-1.4813398348720421,4,0,1,0,0.5142355662792527
425000,-1.5680050753448116,4,0,1,0,-0.9880256385814857
525000,-1.5293236655471287,4,0,0,0,-0.9880256385814857
550000,-1.52924036028554,4,0,1,0,-0.9880256385814857
271000,-0.43927431765909136,4,0,1,0,0.263858698802463
490000,-0.9368844135488794,4,0,1,0,-0.48727190362790623
260000,-0.7556954695934739,4,0,1,0,-0.23689503615111648
455000,-0.24906063703157752,1,0,1,0,-0.23689503615111648
75000,-0.16575537544288532,4,0,1,0,0.7646124337560425
421000,-1.1379555466034528,4,0,1,0,-0.48727190362790623
550000,-0.30043221501127104,1,0,1,0,-0.737648771104696
330000,-0.7447269434842961,4,0,0,0,0.013481831325673245
390000,-0.5377411368569256,1,0,1,0,0.263858698802463
599000,-0.49600520080099075,1,0,0,0,-0.48727190362790623
110000,-0.13382169183388665,4,1,1,1,1.5157430361864117
250000,-1.105716410368629,4,1,1,0,-0.737648771104696
600000,1.2545993346443167,1,1,1,1,0.263858698802463
80000,0.6992309240530353,4,1,1,0,1.2653661687096218
350000,-1.6610848209599103,4,1,1,0,-1.4887793735350652
475000,-0.13382169183388665,1,1,1,0,-0.48727190362790623
500000,-0.4115058971295273,1,1,1,0,-1.2384025060582755
250000,1.5322835399399573,1,1,1,0,-0.23689503615111648
100000,1.5322835399399573,1,1,1,2,2.016496771139991
350000,-1.6610848209599103,4,1,1,0,-1.4887793735350652
95000,1.5322835399399573,4,1,1,2,2.016496771139991
409999,-0.18935853289301477,1,1,1,0,-0.48727190362790623
1050000,-0.8280322050729882,1,1,1,0,-1.2384025060582755
320000,-0.9668743077208086,4,1,1,0,-0.9880256385814857
1000000,-1.52224271831209,1,1,1,0,-1.4887793735350652
950000,-1.2445585130164494,1,1,1,0,-1.2384025060582755
750000,-0.4115058971295273,1,1,1,0,-1.2384025060582755
220000,-0.6336532613660398,4,1,1,0,-0.23689503615111648
1000000,-0.4115058971295273,1,1,1,0,-0.9880256385814857
660000,1.421209857821701,1,1,1,0,-0.9880256385814857
716000,0.976915129348676,1,1,1,0,-0.48727190362790623
675000,0.03278883134349775,4,1,1,0,-0.48727190362790623
385000,1.2545993346443167,1,1,1,4,0.7646124337560425
325000,0.14386251346175402,1,1,1,0,-0.23689503615111648
950000,-0.13382169183388665,1,1,1,0,-0.48727190362790623
400000,1.2545993346443167,1,1,0,1,1.5157430361864117
250000,-1.105716410368629,1,1,1,0,-0.23689503615111648
210000,-1.2445585130164494,4,1,1,0,-0.23689503615111648
147000,1.2545993346443167,4,1,1,2,0.5142355662792527
725000,-1.0682290426537175,1,1,1,0,-1.2384025060582755
550000,0.6992309240530353,1,1,1,0,0.263858698802463
475000,-1.105716410368629,4,1,1,0,-0.737648771104696
250000,-0.4115058971295273,4,1,1,2,-0.23689503615111648
70000,-0.13382169183388665,4,1,1,2,1.7661199036632014
160000,0.14386251346175402,4,1,1,4,0.263858698802463
1000000,0.6992309240530353,1,1,0,2,0.5142355662792527
68000,0.14386251346175402,4,1,1,0,3.01800424104715
500000,-1.0640637795742829,4,1,1,0,-0.9880256385814857
1050000,-1.52224271831209,1,1,1,0,-1.7391562410118548
900000,-0.4115058971295273,1,1,1,0,-0.9880256385814857
100000,-0.3559690560703992,4,1,1,2,1.5157430361864117
300000,0.6992309240530353,1,1,1,0,0.013481831325673245
140000,-0.13382169183388665,1,1,1,2,0.5142355662792527
550000,-0.8280322050729882,4,1,1,0,-1.2384025060582755
650000,0.17279720765355977,1,0,1,0,0.263858698802463
195000,1.9089343960029646,1,0,1,0,0.5142355662792527
1140000,-1.1601980514476335,4,2,0,0,-1.2384025060582755
95000,0.14386251346175402,1,1,1,0,0.5142355662792527
585000,-0.5890016411545008,4,2,1,0,-0.9880256385814857
825000,-1.4885873926302582,4,2,0,0,-1.2384025060582755
280000,-0.3559690560703992,1,0,1,0,0.013481831325673245
725000,-0.43324857040417597,4,2,1,0,-0.737648771104696
300000,0.6992309240530353,1,1,1,0,-0.48727190362790623
375000,0.14386251346175402,4,1,1,0,-0.48727190362790623
310000,0.6992309240530353,4,1,1,1,2.5172505060935704
400000,0.4215467187573947,1,1,1,2,0.263858698802463
550000,0.4215467187573947,1,1,1,2,-0.23689503615111648
270000,-1.2445585130164494,4,1,1,0,-1.2384025060582755
555000,1.2545993346443167,1,1,1,2,0.263858698802463
500000,-0.13382169183388665,1,1,1,2,0.013481831325673245
400000,1.809967745235598,1,1,0,2,0.7646124337560425
280000,-0.999141212376162,4,1,1,0,-0.9880256385814857
55000,0.976915129348676,1,1,1,0,1.7661199036632014
250000,-0.4115058971295273,4,1,1,0,-0.23689503615111648
95000,0.976915129348676,1,1,1,2,1.5157430361864117
725000,1.9488098478834186,1,1,1,2,-0.23689503615111648
320000,-0.4115058971295273,1,1,1,4,-0.48727190362790623
1200000,1.9488098478834186,1,1,0,4,-0.23689503615111648
160000,-0.4115058971295273,1,1,1,0,0.263858698802463
790000,-1.2564711654236322,1,0,1,0,-1.2384025060582755
1200000,-0.9779816759326343,4,0,1,0,-1.2384025060582755
175000,0.14386251346175402,4,1,1,0,0.5142355662792527
950000,-1.3834006156642695,1,1,0,0,-1.2384025060582755
340000,-0.4115058971295273,4,1,1,0,-1.4887793735350652
825000,-1.4250532464586156,1,1,1,0,-0.9880256385814857
780000,-1.105716410368629,1,0,1,0,-1.2384025060582755
350000,0.4215467187573947,4,1,0,4,0.7646124337560425
690000,-0.7169585229547321,4,0,1,0,-1.2384025060582755
245000,-0.13382169183388665,4,1,1,0,-0.737648771104696
790000,-0.43927431765909136,1,0,1,0,-1.2384025060582755
680000,-0.450381685870917,4,0,1,0,-1.2384025060582755
540000,-1.2445585130164494,4,1,1,2,-0.9880256385814857
425000,-1.105716410368629,4,1,1,0,-0.737648771104696
140000,1.5322835399399573,4,1,1,0,1.2653661687096218
1100000,-0.9668743077208086,1,1,1,0,-1.4887793735350652
715000,-0.8280322050729882,1,1,1,0,-0.48727190362790623
400000,-0.30043221501127104,4,0,1,2,-1.2384025060582755
114999,0.6992309240530353,4,0,1,2,2.016496771139991
950000,-1.205849334798237,1,0,1,0,-1.2384025060582755
310000,-0.8922883301783996,4,0,1,0,-0.48727190362790623
575000,-1.772130734657637,1,0,1,0,1.7661199036632014
490000,-1.1890216719573212,1,0,1,0,-0.9880256385814857
480000,-0.3209530777826189,4,0,1,0,-0.9880256385814857
370000,-1.52224271831209,4,0,1,0,-1.2384025060582755
835000,-1.4111690361938336,1,0,1,0,-0.9880256385814857
650000,-0.5781164203069117,4,0,1,0,-0.9880256385814857
670000,-0.6921057865807722,1,0,1,0,-0.23689503615111648
950000,0.22716777505044622,1,0,0,0,-0.9880256385814857
690000,-1.3278637746051414,4,0,1,0,-0.23689503615111648
670000,-1.283684217542605,4,0,1,0,-0.9880256385814857
925000,-1.0566773797134188,1,0,1,0,-0.9880256385814857
250000,-0.9668743077208086,4,1,1,0,-0.48727190362790623
509999,-0.6336532613660398,1,1,1,0,-0.737648771104696
520000,1.2545993346443167,1,1,1,0,-0.23689503615111648
100000,0.976915129348676,1,1,1,0,2.016496771139991
130000,1.2545993346443167,1,1,1,4,1.0149893012328322
950000,-1.032963148581171,1,0,1,0,-1.2384025060582755
450000,0.14386251346175402,4,1,1,0,-0.48727190362790623
320000,-0.4115058971295273,4,1,1,2,0.263858698802463
480000,-0.4115058971295273,1,1,1,0,-0.48727190362790623
790000,0.4770835598165228,1,1,1,0,0.263858698802463
120000,1.5322835399399573,4,1,1,0,-0.737648771104696
75000,0.4215467187573947,4,1,1,4,1.7661199036632014
99000,0.14386251346175402,4,1,1,0,0.7646124337560425
1015000,-1.2445585130164494,1,1,1,0,-1.2384025060582755
520000,1.5322835399399573,1,1,1,0,0.5142355662792527
1100000,-0.9668743077208086,1,1,0,0,-1.2384025060582755
525000,-0.13382169183388665,1,1,1,0,-0.737648771104696
500000,-0.689190102425168,4,1,1,0,-0.737648771104696
675000,2.6798690551652515,1,1,1,0,-0.737648771104696
150000,-0.13382169183388665,4,1,1,4,1.0149893012328322
250000,-0.4115058971295273,1,1,1,0,1.5157430361864117
450000,-1.6333164004303462,4,1,1,0,-1.2384025060582755
150000,0.08832567240262588,4,1,1,2,1.0149893012328322
200000,0.560388821405215,1,1,1,0,0.263858698802463
525000,0.14386251346175402,1,1,0,0,0.5142355662792527
180000,0.976915129348676,1,1,1,2,0.7646124337560425
475000,1.2545993346443167,1,1,1,0,-0.48727190362790623
285000,-0.5225795792477835,4,1,1,2,-0.48727190362790623
91200,-0.13382169183388665,4,1,1,2,1.2653661687096218
400000,-0.6336532613660398,1,1,1,0,-0.48727190362790623
160000,0.6992309240530353,4,1,0,2,1.7661199036632014
650000,0.560388821405215,1,1,1,2,0.263858698802463
409999,1.5322835399399573,1,1,1,4,0.263858698802463
425000,0.19939935452088214,1,1,1,0,0.013481831325673245
250000,0.17163093399131807,0,1,1,2,0.013481831325673245
200000,1.2545993346443167,4,1,1,1,1.0149893012328322
130000,2.198725632649495,1,1,1,1,0.7646124337560425
260000,-0.9668743077208086,4,0,1,0,-0.9880256385814857
155000,0.005020410813933681,4,0,1,0,1.5157430361864117
450000,-0.7447269434842961,1,1,1,0,-0.48727190362790623
220000,0.6992309240530353,4,1,1,2,0.263858698802463
650000,-0.7724953640138602,1,0,1,0,-1.2384025060582755
285000,-0.9668743077208086,4,0,1,0,-1.2384025060582755
725000,-1.077947989839065,4,0,0,0,-1.2384025060582755
625000,-0.9668743077208086,4,0,1,0,-0.737648771104696
550000,-1.1612532514277571,4,0,1,0,-0.737648771104696
240000,-0.689190102425168,4,0,1,0,0.263858698802463
600000,-1.0501795693095008,1,0,1,0,-0.23689503615111648
350000,0.005020410813933681,1,0,1,0,0.263858698802463
245000,-0.9113374666616805,4,0,1,0,-0.48727190362790623
600000,-0.24489537395214292,1,0,1,0,-0.737648771104696
620000,0.4215467187573947,1,0,1,0,-0.23689503615111648
395000,-0.3559690560703992,4,0,1,2,-0.23689503615111648
635000,-1.4319953515910067,4,0,1,0,-0.23689503615111648
180000,-0.8002637845434243,4,0,1,0,0.5142355662792527
484999,0.22716777505044622,1,0,1,2,-0.48727190362790623
110000,-0.13382169183388665,4,1,1,0,2.2668736386167807
150000,-0.13382169183388665,4,1,1,2,1.7661199036632014
400000,1.2545993346443167,1,1,1,0,0.263858698802463
200000,0.14386251346175402,1,1,1,2,0.263858698802463
302000,-0.13382169183388665,1,1,1,2,0.013481831325673245
215000,0.6992309240530353,1,1,1,1,0.5142355662792527
155000,0.4215467187573947,4,1,1,2,2.2668736386167807
1000000,1.00468354987824,1,1,1,2,-0.23689503615111648
550000,-0.5781164203069117,1,1,1,0,-1.2384025060582755
200000,-0.5503479997773476,4,1,1,0,1.7661199036632014
750000,1.5322835399399573,1,1,1,0,-0.9880256385814857
90000,0.6992309240530353,4,1,1,2,2.016496771139991
80000,1.5322835399399573,4,1,1,2,1.5157430361864117
229999,-1.4250532464586156,4,1,1,0,0.013481831325673245
350000,-1.52224271831209,4,1,1,0,-0.9880256385814857
325000,-1.105716410368629,4,1,1,4,-0.48727190362790623
450000,-1.563895349106436,4,1,1,0,-1.2384025060582755
250000,1.5322835399399573,1,1,1,0,0.263858698802463
225000,1.5322835399399573,1,1,1,0,0.263858698802463
150000,0.7060619555033081,4,1,1,4,1.0149893012328322
110000,0.6992309240530353,4,1,1,2,1.2653661687096218
150000,-0.689190102425168,4,1,1,2,0.7646124337560425
610000,-0.9113374666616805,1,1,1,2,-0.9880256385814857
170000,-0.12271432362206103,1,1,1,0,0.013481831325673245
150000,0.17024251296483986,1,1,1,2,1.2653661687096218
